0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
-6.654363,4.890984,1.675306,-0.071795,-0.468489,-0.086725,0.199351,-0.581092,-0.747827,0.71238,-0.604485,0.230524,0.217369,-0.275974,0.129218,-0.122308,0.219996,0.814194,1.155638,0.857719,air_conditioner
0.79873,0.246095,-4.934677,0.617721,-0.53035,-0.92137,-2.064326,1.109862,-1.208581,0.449184,0.501658,1.145815,-0.251725,-0.593113,0.991256,0.84519,-0.099936,0.070168,-0.681704,-0.154834,car_horn
-2.532748,-3.845089,1.836865,-0.06379,0.720993,0.062652,-2.002037,-0.91871,-0.019038,-0.616258,-0.446851,0.690978,-0.13421,-0.825282,0.372451,-1.249287,-0.316354,-0.79197,0.39537,0.014289,drilling
-1.932481,-4.79598,1.044272,-0.589782,0.456623,0.022761,-1.07672,-0.496627,-0.135349,-0.900156,-0.146739,0.995043,-0.197054,-0.480681,0.262438,-0.659861,-0.715101,0.106693,0.511628,0.428821,drilling
-1.887039,-6.131327,0.186506,-1.230598,-0.129732,-0.122198,-0.69998,0.003898,0.164761,-1.357766,-0.063276,1.050037,0.115297,-0.75905,0.483608,-0.840398,-1.044826,0.393057,1.049391,0.554087,drilling
-1.722699,-6.214692,0.423106,-1.041418,-0.166217,0.063063,-0.992281,-0.191447,0.213154,-0.839171,-0.692096,1.075093,0.043597,-0.888403,0.648578,-1.206378,-1.176664,0.175563,0.596389,0.612406,drilling
-1.234586,-6.098806,0.193993,-0.75568,0.08033,0.120406,-1.722743,-0.454147,-0.268629,-0.534111,-0.742754,0.965979,-0.099166,-1.215288,0.812805,-1.005223,-0.935213,-0.2145,0.45467,0.420671,drilling
1.773202,-0.035402,0.478421,-0.153649,0.158607,-0.688527,0.668574,-0.077625,-0.224938,-0.484209,1.289606,0.06698,-0.136576,0.273255,0.052679,0.036109,0.060944,-0.34953,0.568816,-0.04725,children_playing
1.99986,0.055075,0.767505,-0.114148,0.028268,-0.98333,0.591788,-0.195242,0.367326,-0.232499,1.135881,0.268365,0.062349,0.202245,-0.283344,0.265992,0.327397,0.061894,0.463637,-0.073838,children_playing
1.336433,0.552294,1.241044,0.204929,0.296725,-0.427235,-0.368921,-0.165873,-0.377764,-0.161185,0.497347,0.222448,0.12909,-0.280067,-0.225811,-0.13133,0.639338,-0.303432,0.375244,-0.072193,children_playing
1.814574,0.006086,0.793599,-0.110237,0.81137,0.102403,-0.493881,-0.550219,-0.465058,0.027847,0.450933,0.591391,-0.000503,-0.035538,-0.227879,-0.079133,0.219671,0.102821,0.260585,-0.005129,children_playing
1.248233,0.24448,0.306795,-0.777736,0.730979,0.695521,-0.133126,-0.101919,-0.382308,-0.507044,1.242914,0.413063,0.148989,0.803326,0.604864,-0.041363,0.073191,-0.155865,0.289308,-0.116598,children_playing
1.812982,0.356383,0.557941,-0.21536,0.38752,0.052344,-0.335695,-0.493977,-0.359987,-0.178065,0.631377,0.508612,-0.28943,0.101654,0.349525,0.123005,0.283928,-0.108207,0.000892,-0.387148,children_playing
1.839318,0.325702,0.603894,-0.004022,0.729771,-0.374261,-0.182285,0.060563,-0.357136,0.002709,-0.060595,0.067677,-0.183467,0.34335,0.028042,-0.133289,0.658531,0.64972,-0.13299,0.212709,children_playing
2.052334,0.155102,0.665999,-0.289345,0.377713,-0.048923,0.206016,0.272398,-0.142156,-0.272104,0.446991,0.22209,0.022269,1.106133,0.169992,-0.277286,0.630362,0.573848,0.090289,-0.276303,children_playing
-0.599659,4.587051,-0.230926,-0.742764,1.327117,-0.154315,0.251273,0.644228,0.490317,-1.887365,0.641193,-1.419558,1.01371,1.604462,1.151707,1.201672,0.074377,0.415245,0.285299,-0.023892,street_music
-0.030885,3.840071,-1.706855,-0.873826,1.908213,-0.159263,1.583548,1.09478,1.108802,-2.160112,0.460929,-1.519576,-0.768376,-0.898613,0.671413,0.974716,0.151907,-0.691321,0.968321,-1.391682,street_music
0.251357,3.925967,-0.361897,-0.691583,1.307255,1.898809,-0.625181,0.09927,-0.075844,-1.378699,-0.987978,-1.251048,0.261169,-0.514971,-0.563734,1.749918,0.594503,-0.054588,0.343231,0.371341,street_music
-0.24191,4.608831,-2.702492,-1.120431,2.627186,2.025323,0.352109,0.596661,0.400031,-1.890136,-0.707102,-0.794281,-0.608832,-0.978273,0.081599,0.845077,0.43826,-0.789016,0.176177,-0.933835,street_music
0.619048,3.705414,-4.117991,-0.796421,3.367799,-0.577071,0.504469,1.011737,0.873418,-1.121208,-0.46105,-1.645314,-0.844336,-0.796938,-0.600513,0.243653,-0.401437,-0.073778,0.397618,-1.107342,street_music
-0.087035,4.395408,-2.356298,-1.170636,3.705823,0.335452,-1.244946,0.788244,0.73129,-1.129628,1.2194,-1.13321,0.639531,-0.505493,0.179738,-0.086941,-1.250283,-0.076237,1.013622,-1.763225,street_music
-0.488328,2.751088,-2.123936,-0.825014,-2.339771,0.444711,1.149712,-2.144479,1.337829,0.590899,-1.551502,0.753189,0.342775,0.537689,0.310747,1.215595,1.499621,-1.052935,0.632116,0.332146,dog_bark
-0.059039,2.60981,-2.045055,-0.686471,-2.643424,-0.718675,1.195037,-2.352644,1.064926,0.310287,-0.900104,0.002579,-0.049284,0.510907,0.740332,1.506696,1.378985,-1.234177,0.626206,0.149843,dog_bark
2.867652,0.103388,-0.392003,-0.003927,-0.092864,1.331995,-1.609622,-0.185144,0.297434,-1.070337,-1.081787,0.249351,-1.825128,0.06561,-0.406682,-0.107553,0.196194,0.948013,-1.034685,-0.303517,siren
2.238564,1.32948,0.326909,-0.32404,0.110636,1.370975,-2.192994,-0.164313,-1.04348,0.691612,-1.587771,0.835339,-2.197321,-0.393374,-0.295374,-0.392578,0.238735,0.359975,-0.478477,-0.485045,siren
-0.567496,0.323508,0.782236,-2.001604,-0.403173,0.312381,0.69138,0.02032,1.337093,0.011457,0.883241,-0.663209,-0.739877,0.710658,-0.450427,-0.351349,-0.103771,-0.189646,-0.442556,-0.431682,dog_bark
0.249318,0.244163,-0.284567,-1.902564,-0.125065,0.394217,0.819794,-0.123512,1.030293,-0.088031,1.752826,-0.771007,-0.361327,1.103781,-0.278724,-0.125924,-0.3809,-0.561978,-0.337686,-0.314188,dog_bark
1.35892,0.15668,-0.566683,-1.581614,-0.393188,-0.997058,1.035848,-0.068518,1.41829,-0.203705,1.282192,-1.167137,-0.574025,1.500478,-0.420215,0.112234,0.416251,0.072295,-0.581532,-0.36572,dog_bark
-3.120798,-3.520287,0.160853,-0.649025,-1.333639,0.03709,-0.090842,0.198449,0.716004,1.255772,-0.873302,0.59233,-0.449865,-0.549867,-0.311864,0.328326,-0.881846,0.329471,-0.448219,-0.728968,drilling
-3.192006,-3.355943,-0.039024,-0.741167,-1.213463,0.119449,-0.202219,0.325659,0.546851,1.382614,-1.037234,0.503964,-0.238197,-0.358175,-0.759491,0.57351,-1.155558,0.332391,-0.198211,-0.670735,drilling
-0.836404,2.952527,-1.899834,-1.147187,-1.029428,-0.812758,1.725249,-0.223161,1.246035,-0.998384,-0.100899,-1.678315,-1.160695,-0.962031,-0.190779,0.734463,-0.284813,0.939359,-0.071301,-0.270295,dog_bark
-0.155528,2.65995,-2.156985,-1.648633,-1.40476,0.45104,2.185112,-0.077018,0.320152,-0.735226,-0.009621,-2.02596,-1.528249,-0.446296,0.393411,0.775252,-1.151311,0.846399,-0.099919,-0.35068,dog_bark
0.130732,2.542731,-1.777457,-1.719807,-1.086932,-0.753285,1.129274,-0.50356,-0.136851,-0.132538,-0.664213,-1.194614,-0.932343,-0.708425,0.988651,1.133381,-0.900094,0.087428,0.081271,-0.1319,dog_bark
0.602155,1.580325,-1.748889,-1.796971,0.014134,-0.95419,1.083658,0.085248,0.961312,-0.383112,-0.398886,-0.937674,-0.736243,-0.388966,-0.027329,0.610597,-0.670354,0.550325,-0.331896,0.156661,dog_bark
0.864386,1.890904,-3.568741,-0.686008,-0.355591,0.338498,-1.403477,2.18289,-2.740993,-1.637741,-3.000645,-0.680229,0.278205,-1.409779,0.342007,-0.650241,0.641215,0.157975,0.430219,0.439376,car_horn
0.732853,2.468328,-2.76281,-0.948571,-1.027526,-0.734359,-0.676827,2.371655,-2.038245,-1.709475,-3.209082,-1.233216,-0.210065,-1.294903,-0.503705,-1.122616,0.582504,0.49531,0.327189,0.751295,car_horn
-0.329954,1.554522,-3.345582,-0.816936,-2.225792,-2.078911,0.074096,2.761598,-2.917763,-4.387444,-1.203921,-0.125872,-0.391912,-2.396383,0.293665,1.003204,-0.551529,-0.129672,-0.727899,-0.357028,car_horn
-0.679986,2.711603,-1.779432,-0.627938,-1.16881,-0.591483,-0.231265,4.327436,-4.207962,-2.888865,-2.546273,-2.169584,1.17784,-1.489869,-0.219816,-0.992121,0.079945,0.592614,-0.508757,1.261663,car_horn
-0.35784,2.987715,-1.754523,-0.690399,-1.306125,-0.110333,-0.302826,3.814766,-3.947447,-2.679448,-1.880008,-1.800491,1.792451,-1.250383,-0.198,-1.0385,0.192224,0.92223,-0.192736,1.303713,car_horn
-0.187536,3.027171,-2.086347,-0.725993,-0.858686,0.559945,-0.8482,3.112865,-3.672383,-2.178215,-1.772391,-1.322757,2.348701,-1.27687,0.097311,-1.165587,0.495018,0.670015,0.53823,1.407509,car_horn
-0.140933,2.615122,-2.520796,-0.579505,-0.793219,0.109504,-0.69077,3.280987,-3.67426,-2.517633,-1.65885,-1.118774,2.110336,-1.495388,-0.042741,-1.016602,0.29562,0.840131,0.234954,1.429204,car_horn
-0.455896,2.741753,-2.697313,-0.640482,-1.17223,0.05246,-0.466722,4.063389,-3.757278,-2.702992,-2.313928,-1.296648,1.244925,-1.614451,-0.367891,-1.558101,0.473697,0.679543,-0.59528,1.538608,car_horn
-0.20484,2.532208,-3.12061,-0.891042,-1.320195,0.322199,-0.51128,4.088519,-3.505788,-3.000164,-2.449254,-1.075043,0.915433,-1.475439,-0.737397,-1.580435,0.399847,0.616155,-0.812321,1.618846,car_horn
0.571022,2.560861,-2.6924,-1.147558,-1.646287,0.454141,-0.226617,4.059891,-3.650781,-3.261317,-1.269274,-0.966681,2.323361,-1.097523,-0.406112,-1.803305,0.461215,0.536925,-0.525906,1.960197,car_horn
0.260114,2.062207,-4.083055,-0.853056,-0.769759,-1.280241,0.044441,3.098355,-2.830589,-3.235931,-2.35389,0.037486,2.119476,-0.364879,-0.689974,-1.343386,0.689924,1.123106,-0.290801,1.174001,car_horn
-0.172458,2.215672,-3.100032,-0.900933,-0.80035,-1.198095,0.154114,3.032148,-2.575855,-3.678879,-2.112901,0.780915,1.929399,-0.551172,-0.379782,-1.433115,0.483964,0.57045,-0.517471,0.689655,car_horn
-0.157646,2.630429,-2.033684,-0.749007,-0.740941,-1.314935,0.67554,3.740443,-3.173669,-3.808683,-2.503172,0.404463,2.039873,-1.105373,-0.102415,-1.784317,0.605998,-0.033055,-0.567875,0.42125,car_horn
-0.262665,2.553192,-1.859381,-0.812327,-0.678919,-1.243203,0.372062,3.943202,-3.083981,-3.606264,-2.539947,0.170737,2.281013,-1.198728,-0.140998,-2.115152,0.748346,-0.220441,-0.470243,0.671588,car_horn
-0.527253,2.483383,-1.72715,-0.753193,-0.802644,-1.289351,-0.189747,4.005713,-2.791633,-4.225285,-2.248057,0.456906,1.980434,-1.191702,-0.195638,-1.77965,0.582629,-0.217302,-0.445153,0.725044,car_horn
-0.278666,2.462913,-2.364174,-1.036189,-0.620486,-0.614055,0.280912,3.418191,-3.102647,-3.469355,-2.445739,0.279273,2.039707,-1.272113,-0.049219,-1.545854,0.502317,-0.232077,-0.103005,0.165457,car_horn
-0.120865,2.590095,-3.670067,-1.434172,-0.375333,0.907633,0.304689,4.169862,-4.200924,-2.913209,-2.522345,-0.756036,2.692212,-1.402451,-0.127639,-2.035253,0.602753,-0.610507,0.257941,0.249221,car_horn
-0.099519,2.83015,-4.099459,-1.436269,-0.43665,1.196046,0.041928,3.644105,-4.220406,-3.025827,-1.908867,-0.236146,2.796062,-1.69712,0.003467,-1.648868,0.324019,-0.67391,0.235704,0.413859,car_horn
1.213421,2.470482,-4.939906,-1.501023,-1.243143,-1.003428,1.022842,1.74843,-1.893495,-2.011168,-1.107035,-1.523448,1.330922,-1.311821,-0.413944,-0.583448,0.00159,-0.053769,0.97975,1.408327,car_horn
-3.290809,-2.460795,0.776948,0.019134,0.261855,0.991583,0.618105,0.477348,-0.53502,0.000698,-0.378183,0.189526,0.374957,0.057974,0.132225,-0.55979,-0.216203,0.25877,-0.46234,0.186232,jackhammer
-4.049197,-1.856107,1.210676,0.000995,0.754464,1.744547,0.454928,0.196594,-0.662691,-0.714026,-0.851736,0.694486,0.783915,0.696152,0.27421,-0.631714,1.423344,0.405818,-1.12655,-0.148427,jackhammer
-3.901584,-1.601138,1.375723,0.16824,0.509515,2.411002,0.293809,-0.136664,-0.665499,-0.323124,-0.700946,0.466052,0.772546,0.384289,0.27712,-0.389925,1.455757,0.218396,-1.130561,-0.147247,jackhammer
-3.791419,-2.617719,1.362525,0.079697,1.241173,1.050859,-0.130977,0.244301,-1.074401,0.345473,-0.537267,-0.474747,0.100735,0.467239,-0.077872,-0.991711,0.918106,0.788382,-0.82109,0.124369,jackhammer
-4.244381,-1.990238,1.11616,0.147433,1.855476,0.505806,-0.069307,0.267732,-0.548203,-0.343699,-0.857755,0.016889,0.026082,0.534475,0.210895,-0.408476,1.362176,1.002036,-0.870199,-0.23386,jackhammer
-3.880958,-2.597406,0.646482,-0.416344,0.9151,1.34448,-0.006544,-0.053365,-1.369217,-0.362015,-0.027663,-0.691669,0.055926,0.652894,0.405204,-0.187784,1.039893,0.573793,-0.23801,-0.513053,jackhammer
-4.253728,-2.737679,0.825176,-0.233814,1.488618,0.403,-0.157195,0.283089,-0.838852,-0.409557,-0.026853,-0.751044,0.026384,0.665967,0.823882,-0.668356,0.919051,0.432448,-0.365558,-0.709683,jackhammer
-3.702684,-2.807936,1.198526,0.090514,1.607145,0.285876,0.131081,-0.021484,-0.750709,-0.177199,-0.571542,-0.682573,-0.416618,0.29073,0.542437,-0.747052,1.133035,0.674082,-0.421944,-0.570785,jackhammer
2.381238,0.618223,-0.743488,-1.045116,-0.6559,-1.53594,-0.450873,0.16494,-0.468922,-0.020195,-0.546652,0.404757,-0.965386,-0.314861,-0.746272,0.735012,0.146418,0.911075,0.069811,0.048577,street_music
1.47648,1.737435,1.086833,0.541661,0.249434,-0.563751,-1.316441,0.205909,0.32093,-0.536883,-0.740456,0.24447,-0.339355,-0.387778,-0.260965,0.804434,0.273988,0.616239,-0.015413,-0.573615,street_music
1.147442,1.958844,1.289226,0.512623,0.423936,-0.368858,-1.224376,0.246436,-0.06617,-0.813298,-0.820184,0.211679,-0.595217,-0.693724,0.024551,0.381193,0.455473,0.336142,0.446024,-0.888897,street_music
1.096049,1.852694,1.274388,0.601864,0.133222,0.125825,-0.923701,0.140912,-0.217885,-0.563275,-0.390207,0.63143,-0.465996,-0.392974,-0.307778,0.132178,0.514875,0.328485,0.157832,-0.657999,street_music
1.593202,1.576667,-0.0074,0.138285,-0.055042,-1.530144,-1.306078,0.380894,-0.336854,-0.823153,-0.938062,0.441998,-0.242904,-0.676629,-0.13536,0.73722,0.298145,0.592393,0.019888,0.241093,street_music
1.313028,1.433534,0.711665,0.210811,-0.557233,-0.452395,-0.509656,0.096049,0.469538,-0.729767,-0.391794,0.591331,-0.391485,-0.600985,-0.51297,-0.142445,0.451695,0.59967,0.626163,0.192577,street_music
1.163643,2.095182,1.876404,0.504579,-0.379818,0.331119,-0.480617,0.014436,0.29054,-0.837201,-0.328252,0.2759,-0.662528,-0.594337,-0.055918,0.168894,-0.14871,0.333821,0.550434,-0.494896,street_music
2.297556,0.631097,0.837756,-0.832392,0.850044,-0.381111,0.254072,0.241187,-0.324705,-0.063807,0.3361,0.464605,-0.523033,-0.034546,0.453383,-0.256942,-0.02676,0.4448,0.471306,-0.133319,street_music
2.209088,0.79062,0.95408,-0.689734,0.741299,-0.826896,0.426047,0.172332,-0.552166,-0.30389,0.61309,0.187616,-0.486041,0.069865,0.375968,-0.155276,-0.268002,0.4919,0.318325,-0.428866,street_music
2.324796,0.233879,0.729165,-0.221869,0.350609,-0.553883,0.195769,-0.491404,-0.04453,0.31698,-0.133547,0.706707,-0.32949,-0.608972,-0.089537,-0.167293,0.529195,0.55967,-0.065212,-0.377326,street_music
2.687505,-0.053913,0.532552,-0.169304,0.333585,-0.557848,0.359264,-0.331268,-0.118787,0.025985,0.05138,0.803744,-0.354713,-0.58693,0.299061,-0.097225,0.366538,0.576824,-0.141084,-0.245346,street_music
2.381925,0.796665,0.410614,-0.129849,0.104162,-0.601143,0.091975,-0.104667,-0.400907,-0.129399,0.753574,0.366313,0.169545,-0.596654,-0.476277,-0.028291,0.639123,0.989303,0.218579,-0.415182,street_music
2.734779,-0.266306,0.673882,0.21692,0.740957,0.281785,0.898833,-0.237938,-0.297097,0.420742,0.111368,0.171758,0.266838,-0.121275,0.179862,-0.267042,0.502296,0.440855,-0.259491,-0.543651,street_music
0.144181,2.04788,-0.776816,-1.711185,-0.728469,1.291779,-0.202134,-0.433593,0.533672,0.434568,-0.321574,0.019247,1.078604,1.175766,0.115584,0.735193,-0.233787,0.626439,-0.241379,0.641864,dog_bark
0.699305,1.161378,-1.269516,-1.535224,-0.946219,0.867227,-0.828112,-0.455995,0.133287,0.642644,-0.127438,-0.147446,1.926628,1.194434,0.055229,0.975152,-0.025066,1.375561,0.362795,0.384346,dog_bark
0.02557,0.216738,0.191172,0.87325,0.723735,0.732647,0.26175,-0.092955,-0.802338,0.681174,0.072158,0.152815,0.25236,0.635594,-0.316864,-0.329161,-0.042468,0.045214,-0.01867,-0.348715,air_conditioner
0.029713,0.164446,0.189393,0.889414,0.708121,0.506499,0.344051,-0.132744,-0.759427,0.673974,-0.001274,0.193151,0.236869,0.633521,-0.263762,-0.283328,0.03812,0.024891,-0.061673,-0.384759,air_conditioner
0.040293,0.159467,0.165118,0.831292,0.697546,0.677962,0.452873,-0.11227,-0.731623,0.593258,0.102231,0.18467,0.207122,0.493848,-0.359922,-0.311249,-0.020548,0.026058,-0.000179,-0.478298,air_conditioner
0.111593,0.189529,0.073703,0.856502,0.739626,0.600056,0.369133,-0.059878,-0.627907,0.562466,0.123745,0.176771,0.126682,0.527736,-0.441358,-0.292449,0.058213,0.093966,-0.007023,-0.489644,air_conditioner
0.094678,0.234753,0.16337,0.832315,0.696823,0.763032,0.473166,-0.012919,-0.581244,0.52032,0.040657,0.201057,0.179545,0.571564,-0.481636,-0.344531,0.04406,0.120441,-0.039162,-0.419299,air_conditioner
0.152967,0.216282,0.091742,0.820637,0.74208,0.793442,0.451456,-0.021674,-0.735428,0.555765,0.120261,0.183712,0.218163,0.624833,-0.315643,-0.401836,-0.073505,0.03607,0.012812,-0.503068,air_conditioner
0.091655,0.187055,0.13763,0.823038,0.685537,0.672543,0.450443,-0.066906,-0.712618,0.606823,0.029689,0.19699,0.216536,0.590589,-0.283446,-0.388624,-0.05356,-0.006412,0.052681,-0.486615,air_conditioner
0.082894,0.169843,0.161754,0.857553,0.728465,0.674098,0.426923,-0.077873,-0.680426,0.612952,0.007573,0.261296,0.29159,0.526119,-0.371485,-0.330313,0.001336,-0.033441,0.062136,-0.443565,air_conditioner
0.073412,0.193684,0.148057,0.841506,0.764524,0.617968,0.322822,-0.037584,-0.632938,0.53636,0.121183,0.21101,0.241947,0.565162,-0.327558,-0.267366,0.017947,0.013619,0.082143,-0.468654,air_conditioner
0.185707,0.119148,0.004509,0.853773,0.774547,0.672821,0.3894,-0.05163,-0.676237,0.566133,0.123981,0.260792,0.257475,0.606379,-0.322502,-0.292134,0.002548,-0.027563,0.062089,-0.476117,air_conditioner
0.086054,0.214264,0.025282,0.813336,0.773448,0.792531,0.237626,-0.076122,-0.705153,0.560038,0.119184,0.250547,0.228784,0.653197,-0.296544,-0.275973,0.023867,0.002413,0.032873,-0.496942,air_conditioner
0.125112,0.123301,0.121272,0.882014,0.749139,0.585944,0.444887,-0.090408,-0.748221,0.669105,-0.004138,0.179054,0.121519,0.590274,-0.369337,-0.32322,0.00117,0.127929,-0.074714,-0.424979,air_conditioner
0.126153,0.147965,-0.010891,0.796969,0.710117,0.715559,0.300209,-0.042694,-0.57236,0.494202,0.168367,0.288619,0.366212,0.58876,-0.370487,-0.317777,0.067795,-0.017408,0.049074,-0.48914,air_conditioner
-0.010664,0.112495,0.217833,0.8771,0.71968,0.537486,0.453956,-0.063687,-0.652247,0.58664,0.108803,0.332201,0.45621,0.560098,-0.289246,-0.297656,0.104443,0.043309,-0.032876,-0.425842,air_conditioner
-0.048131,0.170171,0.200374,0.85606,0.716146,0.671617,0.350741,-0.059995,-0.631555,0.563501,0.097888,0.350498,0.281835,0.570708,-0.288679,-0.311406,0.070417,0.026956,-0.022821,-0.40461,air_conditioner
-0.035449,0.145727,0.140244,0.824241,0.747631,0.586916,0.495093,0.036399,-0.59359,0.515395,0.1108,0.304488,0.292621,0.644972,-0.314563,-0.406957,-0.021423,0.118041,-0.024599,-0.443531,air_conditioner
0.177839,0.054486,-0.010474,0.844352,0.741852,0.557179,0.460177,-0.011914,-0.640595,0.548392,0.01117,0.266421,0.378948,0.523708,-0.451554,-0.351365,0.054504,0.035448,0.048097,-0.470657,air_conditioner
0.124978,0.17924,0.204139,0.876178,0.697024,0.583955,0.47329,-0.053902,-0.670207,0.628634,-0.039174,0.224991,0.208412,0.485623,-0.329643,-0.450406,-0.117108,-0.039446,0.065232,-0.504011,air_conditioner
0.133289,0.189422,0.140645,0.895474,0.745163,0.485437,0.477233,-0.070793,-0.734923,0.639979,-0.083137,0.197317,0.25243,0.550087,-0.284424,-0.373243,-0.107299,-0.019713,0.050552,-0.454796,air_conditioner
0.114923,0.141378,0.136623,0.890824,0.798458,0.540482,0.444474,-0.055113,-0.749163,0.633793,-0.06418,0.211709,0.137559,0.587543,-0.400958,-0.317981,-0.009023,0.145096,-0.111216,-0.342528,air_conditioner
0.042942,0.267932,0.221122,0.894245,0.706691,0.570489,0.394165,-0.032157,-0.692977,0.610196,0.110783,0.129957,0.125553,0.665584,-0.347509,-0.347819,-0.02982,0.171724,-0.068957,-0.406376,air_conditioner
0.075558,0.186735,0.177462,0.86937,0.684342,0.632501,0.492507,-0.052663,-0.661706,0.630863,0.068068,0.198862,0.127412,0.66659,-0.329752,-0.399927,-0.04879,0.148334,-0.052139,-0.472985,air_conditioner
0.08886,0.220677,0.156422,0.855294,0.703479,0.670498,0.460445,-0.02209,-0.690466,0.570011,0.060993,0.209048,0.203278,0.708101,-0.374629,-0.39226,0.002324,0.183562,-0.07489,-0.443462,air_conditioner
0.165587,0.163949,0.069474,0.838081,0.647664,0.696691,0.357086,-0.070266,-0.699855,0.557564,0.143677,0.13848,0.217568,0.565127,-0.375317,-0.248293,0.048144,0.042441,0.023029,-0.467536,air_conditioner
0.039207,0.172203,0.214978,0.822652,0.691103,0.618524,0.423041,-0.068968,-0.717683,0.598201,0.118507,0.103039,0.206468,0.531443,-0.363998,-0.30327,-0.018913,0.122451,0.050243,-0.434259,air_conditioner
-5.252736,1.044126,-0.551221,1.313376,0.071929,0.191411,0.371725,-0.417831,-0.828325,0.015014,-0.429697,0.266663,-0.016352,-0.950817,0.104283,-1.073558,-0.500757,0.095069,0.43527,0.305693,drilling
-5.460909,1.004202,-0.075993,1.304232,-0.201016,0.576168,0.153703,-0.48491,-0.671043,0.204733,-0.430366,0.475181,-0.16944,-1.066346,0.28496,-0.970058,-0.541756,0.15521,0.396105,0.680041,drilling
-3.787811,-0.062692,-0.305461,0.820426,-0.750649,0.306672,0.653712,0.058342,-0.078687,-0.255876,-0.701259,0.295856,-1.00459,-0.824269,0.689207,-0.496668,-0.322779,0.562953,0.36481,0.810761,drilling
-4.264387,0.017331,-0.748861,0.84705,0.356663,-0.171401,0.117993,0.187178,-0.084195,-0.166498,-0.917543,0.221549,-0.918732,-0.988731,0.830551,-0.505266,-0.44909,0.677288,0.563274,0.606949,drilling
-4.722323,0.366672,-0.834615,1.318018,0.40518,0.128162,0.126796,-0.153327,-0.465466,0.388447,-1.080752,0.48376,-0.967881,-0.993669,0.307913,-0.782427,-0.419608,0.473025,0.501094,0.793148,drilling
-4.253055,-0.237594,-0.911526,0.946789,-0.084762,0.562475,0.842408,-0.136612,-0.242844,-0.642041,-0.626961,0.247555,-1.178469,-0.722076,0.326742,-0.357547,0.015298,-0.091657,0.403757,1.152169,drilling
-4.388133,0.347121,-0.092436,1.028915,-0.474047,0.318025,0.004887,-0.036274,-0.72717,-0.009527,-0.68066,0.405645,-0.774061,-0.481219,0.036724,-1.119391,-0.455978,0.450236,0.260543,0.387173,drilling
-5.379023,0.837574,-0.168088,1.406747,-0.313722,-0.204766,-0.152237,-0.276389,-0.569627,0.283433,-0.755823,0.163311,-0.83109,-0.180129,0.057451,-1.435697,-0.535022,0.331746,-0.002148,0.411902,drilling
-4.609819,0.304112,-0.736881,1.11952,-0.13149,-0.421841,0.013493,0.065297,-0.566254,0.012097,-0.265346,0.21283,-0.855559,-0.284665,0.539081,-0.960969,-0.382154,0.535017,0.440302,0.73789,drilling
-1.094838,-1.118467,-0.973352,-0.038818,-0.799215,0.268958,0.137653,0.271862,-1.119643,-0.145183,-0.075943,0.929519,-0.515222,-0.033023,0.201825,-0.649506,-0.06108,0.993117,0.496346,0.514126,drilling
-1.177128,-1.074705,-0.517042,-0.178384,-0.588577,0.432485,0.394922,0.453219,-0.485161,-0.050772,-0.552385,0.730445,-0.326257,-0.5334,0.305597,-0.242975,-0.548674,0.763062,0.429502,0.322335,drilling
-3.877184,-0.760454,-0.782103,0.546406,-0.678715,0.585842,0.926013,0.309881,-0.544474,-0.85597,-0.461262,0.226243,-0.861836,-0.166843,-0.332666,-0.767196,0.01341,0.4437,0.677516,1.094181,drilling
