,0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
951,-0.301968,-0.34459,1.162013,1.341895,0.344578,-0.179311,-0.353677,-0.459295,0.718436,1.462825,1.465138,-0.020119,-0.26246,0.430751,0.024298,0.250146,0.885204,0.26476,-0.152884,-0.017052,jackhammer
952,-1.799922,-3.083269,0.351125,-0.60306,0.071089,1.458656,-0.316947,1.211997,-0.509811,0.463804,0.571673,1.549611,-0.52364,-0.396293,1.446244,-0.958948,-0.621714,-0.617305,-0.918427,-0.190342,jackhammer
953,-3.712097,-3.714902,-0.390395,-0.391392,-0.128808,-1.304954,-0.743135,0.900247,-0.883252,-1.261327,-1.569373,-1.069817,-0.164595,0.830165,-1.431219,-0.310614,0.069949,-1.069489,1.145867,-0.274507,jackhammer
954,-0.024923,-1.628273,2.249472,-0.271929,0.948783,-0.995237,-0.537996,-0.192835,0.327086,0.258983,-0.520549,-0.674905,0.337935,0.570932,0.089844,0.112942,-0.366121,0.269413,-0.094255,-0.581002,jackhammer
955,-1.258956,-0.341303,1.386941,0.002988,0.788669,0.798735,-0.278632,0.42587,-1.373997,0.257852,-0.410481,0.046018,0.178072,0.510648,-1.015116,-0.36234,-0.820666,-0.292497,-0.331113,0.66554,jackhammer
956,-1.834427,-3.497403,0.230245,0.418612,0.367463,-0.239486,0.590625,1.005642,0.816595,0.853419,0.459294,0.807207,0.300613,0.172341,-1.005852,0.706328,-0.107127,1.150923,0.408784,-0.687437,jackhammer
957,-4.06745,-1.261901,1.134365,0.339673,0.713629,-0.26426,0.627884,-0.007283,0.057327,0.657335,0.606805,-1.074717,0.45315,-0.402014,0.760656,0.525131,-0.842436,-0.064929,-0.571991,-0.698728,jackhammer
958,0.287208,1.10232,0.418228,1.331013,1.038141,0.231606,0.574644,1.190608,0.233481,0.737434,-0.136576,0.901732,-0.213905,-0.279557,0.402377,-0.850824,1.201519,-0.772595,-0.342998,0.354505,jackhammer
959,-4.746073,-2.23711,1.734665,-0.446571,-0.383287,-0.393269,-1.477618,-1.371803,0.91879,0.638939,-0.451941,1.728576,-0.394737,-0.318855,-1.262977,0.105568,0.091586,0.845463,0.432684,1.013721,jackhammer
960,-1.536865,-4.007156,-0.075728,0.204545,0.09554,-0.427679,0.148629,1.862837,1.490425,0.562339,0.699829,0.806163,-0.00882,0.597213,-0.599525,0.294704,0.137532,0.416503,0.626797,-0.530987,jackhammer
961,-0.343015,2.302983,0.12494,1.632219,-0.101856,-0.51188,0.526478,0.587529,-1.563051,0.547854,-0.682791,-0.198842,1.18245,0.281938,-1.781691,0.073425,0.118447,-0.410308,-0.677899,0.325877,jackhammer
962,-8.541806,0.23863,2.28184,1.295856,1.747753,-1.396863,-0.888465,-0.726546,0.304469,0.448671,-0.94554,-1.04523,1.116768,0.442429,0.325666,-0.065352,0.628855,0.345131,-0.034234,-0.195136,jackhammer
963,-0.722117,-0.659914,1.026819,0.433858,-0.103317,-0.451649,0.785684,-0.614517,1.222524,0.155785,1.299806,-0.227606,-0.101449,1.032545,0.315228,0.656932,-1.413103,0.560308,0.011484,0.300313,jackhammer
964,-5.135759,-2.821224,2.316635,-0.106729,-1.005672,-0.412043,-1.043688,-2.111124,0.678421,0.210242,-0.226742,1.550674,-0.973552,-0.086623,-0.554549,1.835219,-0.455415,0.927484,0.829141,0.579423,jackhammer
965,-1.485788,-2.20821,1.128415,-0.243844,-0.013,1.595825,0.752284,0.081538,-0.772775,0.623775,1.72329,0.16575,0.334516,0.685793,1.579536,0.4126,0.077172,0.056935,-0.100485,-0.038771,jackhammer
966,-4.199689,-0.840154,0.800712,0.26022,0.916074,-1.534257,0.149299,-0.063606,-0.264847,0.437394,0.07479,-1.576441,0.47958,-0.210183,0.492078,1.138778,-0.29252,-0.17108,-0.74238,-0.691659,jackhammer
967,0.954836,-0.685544,0.727345,0.88975,0.086948,-0.196647,0.604534,-1.541547,-0.91299,-1.401757,-0.284427,-0.324752,-0.066383,0.003627,-0.465063,0.466737,1.228219,1.31684,0.145468,-0.540746,jackhammer
968,-2.083298,-3.631719,-0.043542,-0.073133,-1.288196,-0.080919,-1.354926,1.7881,0.633782,0.366935,3.038249,0.25426,0.294892,-1.035335,0.31901,-0.915082,-0.62627,0.734177,0.543652,0.309061,jackhammer
969,-0.98431,-3.706141,0.64924,-1.994082,-0.53103,-0.035636,0.029644,1.069141,-0.871124,-0.737683,-1.369319,-0.222936,0.816701,0.850316,-1.529373,-0.434078,-0.015972,-0.924477,0.587431,-0.045188,jackhammer
970,0.725784,-0.521032,0.577574,2.242611,-0.382547,0.245171,1.010776,0.595357,-0.286142,-0.169194,0.967616,-0.368111,-0.354143,1.23015,0.543887,0.288207,-0.158037,-0.341015,0.336914,1.081651,jackhammer
971,0.151668,-0.722292,0.106838,2.085457,0.457334,-0.649818,1.175246,0.770774,-0.925331,0.413382,1.023363,-0.85021,-0.099107,0.91521,0.119008,-0.044811,-0.174233,0.073079,0.325323,0.667709,jackhammer
972,0.987695,-0.475312,0.033202,1.05078,0.567275,-0.076657,0.251039,-1.49615,-0.937178,-0.317825,0.544996,-0.402605,0.492927,-0.096328,0.409567,0.753046,0.984737,0.987549,0.370626,-0.438987,jackhammer
973,-0.859134,0.834988,0.544968,-0.288225,0.993861,0.711058,-0.805508,0.119079,-0.817915,-0.027764,-0.761325,-0.16628,0.012746,0.180182,-0.95027,-0.956689,1.380297,0.01068,-0.14802,0.263966,jackhammer
974,-0.543935,-0.892886,1.305696,1.275901,0.237165,-0.483869,-0.397823,-0.494366,1.121576,1.714317,1.860146,-0.106749,-0.56617,0.729287,0.240268,-0.092259,0.713575,0.179219,-0.658951,-0.285664,jackhammer
975,-3.299562,1.158131,0.421537,0.795894,1.180058,-0.451317,1.673838,-0.77976,-0.400989,0.566179,0.766219,0.345246,-0.849778,0.345114,-0.754004,-1.135382,0.404517,-0.495934,-0.009969,-0.129647,jackhammer
976,-1.798524,-3.88989,0.275927,-0.135522,-2.004166,-0.798595,0.718362,1.040963,0.742837,-1.053581,1.209589,0.214032,0.804966,-0.25174,-0.094648,0.538474,-0.061609,1.117941,0.64593,0.452096,jackhammer
977,-3.822602,-1.796428,3.211861,-1.760849,0.399811,-0.935102,-1.412256,-0.721305,1.257377,-1.631818,-0.364271,-1.353537,-0.668102,-0.554868,0.650866,0.312879,-0.097885,-0.401972,-0.297517,0.707192,jackhammer
978,-0.40758,-1.587252,2.832418,-0.056102,1.361237,-0.559304,-0.738999,-0.17881,0.575375,0.200664,-0.391999,-0.963245,-0.107883,-0.126967,0.139059,0.145966,-0.543476,0.571236,0.24661,-0.537008,jackhammer
979,-0.579293,-3.408232,0.456158,-1.927209,-0.246754,0.050893,0.229854,1.213813,-0.969296,-0.515899,-1.875525,0.028041,0.668474,1.10104,-2.001206,-0.320899,0.191563,-0.956485,0.938557,-0.118334,jackhammer
980,-0.421453,0.206122,0.233097,1.637126,1.103337,-0.342427,0.81853,1.009805,-0.317666,0.445336,-0.795209,0.885273,-0.129873,0.005077,0.134261,-0.455259,1.055493,-0.483095,-0.119034,0.274917,jackhammer
981,-5.277895,-3.00896,-0.006483,-0.485271,0.448043,-1.310298,-0.045495,0.025608,-1.530982,-0.876693,-1.370194,-0.478503,0.054243,1.026015,-0.830412,-0.181002,-0.348229,-0.638412,1.179195,0.047296,jackhammer
982,-1.136932,-3.331825,0.264578,-1.741996,0.086284,-0.017619,-0.014502,0.955078,-1.023034,0.04483,-1.707425,0.248827,0.465346,0.846288,-1.835391,-0.161528,-0.210523,-0.918786,1.118024,-0.026631,jackhammer
983,-1.808924,-3.607803,0.288283,0.756584,-0.231965,-1.090603,0.171823,1.734535,0.668542,0.290129,0.224578,0.389171,-0.226968,0.456059,-0.289598,0.286886,-0.108276,-0.062876,0.634281,-0.298653,jackhammer
984,-0.634787,-3.652747,1.800139,-0.105491,-0.540883,0.292625,-1.020726,0.473995,0.603332,0.398048,-0.811151,-0.451024,0.592802,0.933675,-0.018952,-1.643509,-0.517915,-0.443848,0.690509,0.481923,jackhammer
985,-2.652184,-2.746333,1.359051,1.430587,1.155484,0.540228,-1.509202,0.37444,-0.782252,0.242029,0.60594,0.805443,0.47098,0.874608,0.06699,0.245947,-0.513379,-0.182728,1.393223,-0.70069,jackhammer
986,0.863608,0.159565,0.16188,0.758416,0.296637,-0.670227,-0.258482,-1.484985,-0.617064,-0.586126,-0.319269,-0.150938,0.192111,-0.075111,0.691365,0.884783,0.417542,0.425379,0.848757,-0.878526,jackhammer
987,-0.267627,0.797078,0.669966,-0.037762,1.063168,0.453124,0.134604,0.335289,-1.074704,0.584443,-1.233481,-0.442901,0.733136,0.14088,-0.365395,-1.003481,0.978935,0.032951,0.059209,0.334545,jackhammer
988,-0.687155,1.833624,0.766555,1.481808,-0.204229,-0.607191,0.607412,0.657883,-1.79442,0.541862,-0.343315,0.000411,0.794421,0.332889,-1.821637,-0.452645,-0.007886,-0.25666,-1.399342,-0.086974,jackhammer
989,0.001934,-0.599741,1.396737,1.286494,0.641661,-0.388427,0.010913,-0.175563,0.814496,1.488635,1.407852,0.298754,-0.222639,0.490937,0.623185,-0.049774,0.739944,0.222596,-0.54032,-0.317409,jackhammer
990,-0.381763,1.414585,0.290828,1.472749,-0.485332,-0.541303,0.435269,0.539226,-1.737925,0.965436,0.019678,0.280599,0.608504,0.239964,-1.306208,-0.78458,-0.268504,-0.341985,-1.03632,-0.300705,jackhammer
991,-2.021815,-3.547554,0.023753,0.004312,-1.088065,-0.18337,-0.983897,1.792031,0.56411,0.652906,2.503157,0.142654,0.081454,-0.931437,0.393544,-1.138191,-0.908279,0.632278,0.822281,0.093437,jackhammer
992,-0.886371,-2.184446,1.033255,-0.399231,0.660824,1.832873,0.894402,0.373304,-0.727618,0.849093,1.492457,-0.524482,0.169144,1.285418,1.149436,-0.536275,0.124819,0.175142,-0.052339,0.609475,jackhammer
993,-0.012785,1.529626,0.850117,0.701771,1.304044,0.356841,0.081978,-0.503184,-0.607931,0.356962,0.843473,-0.540446,0.292871,0.257526,0.022245,0.4305,0.240107,-0.394832,-0.297965,0.010465,jackhammer
994,-2.054504,-4.042352,0.618261,-0.1967,-0.672504,-0.113477,0.03662,0.519902,0.58441,0.360958,1.215088,1.536339,-1.087489,-1.055052,1.701575,-0.162798,-1.2314,1.028071,0.14009,0.486454,jackhammer
995,-2.097203,-3.897418,0.152917,0.080452,-2.31537,-0.619624,0.377204,1.175488,0.817909,-0.417786,1.46921,-0.491225,0.998884,-1.023103,-0.709548,0.191587,0.258274,1.232652,0.48399,0.87883,jackhammer
996,-0.592251,-0.607509,1.321299,1.250733,0.335378,-0.560293,-0.313282,-0.497031,0.829264,1.555908,1.63882,-0.10031,-0.344766,0.624716,0.002768,0.082837,0.781218,0.127255,-0.419838,-0.245506,jackhammer
997,-1.165913,-2.258197,1.217676,-0.267458,0.338038,1.487818,0.950621,0.223721,-0.753388,0.592782,1.788695,0.074094,0.445991,0.853094,1.19761,-0.019062,0.326509,0.116994,-0.559868,0.070935,jackhammer
998,-2.114826,-3.85929,-0.052313,0.558059,0.113957,-0.567893,0.222728,1.852211,0.891735,0.72241,0.277154,0.39215,-0.067203,0.211932,-0.791397,-0.22019,-0.426485,0.139533,0.416731,-0.870315,jackhammer
999,-2.237637,-4.162539,0.069848,-0.027271,-1.940945,-1.010042,-0.015414,1.208659,0.477243,-0.673822,1.308702,-0.457184,0.199988,-0.635819,-0.428817,0.415111,0.196916,1.488449,0.427926,1.008025,jackhammer
1000,0.119652,-4.224914,0.836989,1.038662,-0.850013,1.149115,0.683138,0.510789,-0.592448,0.944786,-0.246071,1.103943,-0.557888,0.401864,-1.924084,-0.531703,0.18271,-0.487312,0.697404,-0.002005,jackhammer
1001,-1.46184,-0.209941,1.648709,0.113923,0.633245,0.314279,-0.655618,0.783933,-0.537127,0.346708,-0.17592,0.073701,-0.348472,0.1656,-0.893121,-1.223195,-0.527311,-0.283859,-0.430232,1.293864,jackhammer
1002,-2.31295,-3.52466,-0.094862,0.641774,0.161671,-0.743839,0.44997,1.616446,0.931775,0.144407,0.079364,1.110706,0.282434,0.270984,-0.58773,0.366522,0.014388,-0.174844,0.273093,-1.054302,jackhammer
1003,-1.866963,-2.880541,0.465795,-0.174548,-1.784574,-1.000139,-1.950467,1.180448,0.079668,-0.413702,1.000499,0.135888,-0.777648,-0.980266,-0.363998,0.056323,-0.461614,-1.047706,0.172093,0.766002,jackhammer
1004,-5.545236,-1.253838,2.096887,-0.438147,0.492733,1.298942,-0.549691,-2.139068,0.213849,0.694178,-0.588718,1.889641,-0.529865,0.518605,-1.337534,0.223435,-0.70548,0.160825,0.480029,1.099569,jackhammer
1005,-0.37515,-3.616689,1.718426,-0.22538,-0.590162,0.336113,-1.066375,0.546437,0.662991,0.181402,-0.836549,-0.782141,0.232618,0.94853,-0.136143,-1.703349,-0.684726,-0.561026,0.932813,0.327858,jackhammer
1006,-0.027049,-1.70089,0.848709,0.396047,0.618444,0.175591,0.557649,-0.142879,-0.9928,-0.065519,0.358716,0.612929,-0.020072,0.07318,-0.241058,-0.195979,-0.127363,-0.652301,-0.249035,-0.219224,jackhammer
1007,-0.145769,1.222498,0.377529,-0.200768,1.245035,-0.139133,-0.12134,0.719848,-0.530291,0.742222,-1.448732,-0.337047,0.809434,-0.301772,-0.386489,-0.935114,0.735592,0.298528,0.228101,-0.022476,jackhammer
1008,-0.28531,1.368087,0.565415,1.680123,-0.488749,-0.386797,0.461564,0.565494,-1.366258,0.636674,-0.427137,0.198184,0.822343,0.513062,-1.473342,-0.723311,-0.177932,-0.272603,-1.200843,-0.381376,jackhammer
1009,-1.031716,2.126091,0.267255,1.397275,-0.363443,0.468988,0.400505,0.597378,-1.776715,0.462047,-0.126037,-0.0861,0.914406,0.238388,-1.906866,-0.36973,-0.018527,-0.365221,-1.146859,0.102941,jackhammer
1010,0.213164,-1.001556,-0.001202,2.491274,-0.184489,-0.665321,1.376369,0.366649,-0.693568,0.272658,0.766361,-0.204535,0.310582,0.635712,-0.032676,0.023563,0.189469,0.065434,0.271725,0.960673,jackhammer
1011,-0.869683,-2.958845,0.002956,1.928694,-0.195721,-0.794101,0.126223,-1.332303,0.092555,0.029319,-0.395835,0.471048,0.373503,-0.740081,0.591579,1.014622,-0.100031,0.132381,0.511692,-0.084179,jackhammer
1012,-2.012806,-3.13994,0.811022,0.404486,-2.058955,-0.082417,1.006519,1.173997,-0.32125,-0.089585,1.542596,-0.048748,0.465876,-0.103258,-0.582948,-0.511333,-1.063529,0.932511,0.073917,-1.515719,jackhammer
1013,-0.225697,-2.381355,0.625283,-0.437401,0.987535,1.379234,1.021725,-0.125587,-0.021151,0.971024,1.854275,-0.446924,-0.053508,0.406241,1.352493,0.403891,-0.057772,0.36094,-0.100826,0.811493,jackhammer
1014,-1.197011,0.019663,2.017225,0.266322,-0.040656,0.459345,0.236618,-0.876579,1.074969,-0.173948,1.334601,0.038118,-0.136697,1.055256,0.670666,1.257303,-1.046089,-0.499808,-0.145542,0.452364,jackhammer
1015,-1.402044,-2.296911,0.440579,-0.948496,2.212926,-0.251493,0.455899,-0.373039,-0.204204,-0.814593,-0.454549,-0.647618,0.706547,-0.668097,1.01116,-0.495714,-0.219749,-0.625134,0.831859,-0.917556,jackhammer
1016,-0.149946,-0.330624,0.536896,2.027885,0.851226,-1.116903,0.95383,-0.224612,-0.31226,0.649201,0.433551,-0.337856,0.139551,0.824827,-0.649509,-0.397822,-0.006718,0.378817,0.277554,-0.019777,jackhammer
1017,1.310906,-2.25834,0.472194,0.408455,0.094933,0.317018,1.137177,0.061426,-0.936964,0.234857,0.611061,-0.202273,-0.064861,0.271542,-0.724005,-0.3101,-0.117175,-0.236358,-0.40147,0.601046,jackhammer
1018,-0.548874,-0.151145,1.503057,1.350899,0.223681,-0.663681,-0.29758,-0.547137,0.447017,1.202405,1.391807,-0.084918,-0.245578,0.441913,0.258214,-0.26544,0.886383,0.54534,-0.266035,-0.332972,jackhammer
1019,0.982556,0.053059,0.776307,-0.594693,1.155072,0.070544,0.119808,0.139318,-0.515674,0.409124,0.257884,0.185275,0.268614,0.876917,-0.053039,1.274425,0.15413,0.130797,-0.41837,0.442557,jackhammer
1020,0.657739,-0.119269,0.309167,1.105031,-0.01757,-0.273024,0.094761,-1.721623,-0.421461,-0.25966,0.444536,0.132,0.435918,-0.353635,0.267338,0.242359,0.85937,0.247308,0.530616,-0.909227,jackhammer
1021,-0.417411,-0.649011,1.922086,0.192951,0.129406,-0.581825,0.788119,-0.730188,0.848666,-0.268226,0.508453,-0.555841,0.142723,0.687228,0.170189,0.645011,-0.655712,-0.218917,0.388675,0.191669,jackhammer
1022,0.994719,-0.816327,-0.144648,0.822154,0.62441,-0.187131,-0.185314,-1.690882,-0.849798,-0.708836,0.900522,-0.757501,0.401134,-0.48512,-0.110236,0.637187,0.864976,1.119724,0.244598,-0.471062,jackhammer
1023,0.116434,-1.775981,2.314361,-0.397851,0.86421,-0.462811,-0.399767,-0.058622,0.285392,0.104066,-0.188837,-0.73687,0.316871,0.289719,0.133619,-0.288861,-0.720507,0.050215,0.194601,-0.813516,jackhammer
1024,-0.676638,2.233689,0.713844,1.617179,-0.377642,-0.28574,0.823568,0.572383,-1.680297,0.793289,-0.483173,0.006267,0.324378,0.111127,-1.35797,-0.300079,-0.175425,-0.821888,-1.040466,-0.140138,jackhammer
1025,-0.965225,-1.64446,0.477014,-0.241732,0.057918,1.267149,1.151808,0.413353,-0.645788,0.499171,0.56478,0.146716,0.140017,0.91608,0.090992,0.608912,-0.130014,0.044322,-0.187862,0.115539,jackhammer
1026,0.636376,-0.183845,2.43132,-0.078527,0.60745,-0.49054,-0.31728,-0.18702,0.46074,0.566844,-0.189781,-0.569114,-0.4778,0.046142,-0.065891,0.285965,-0.108019,0.126399,0.203598,-0.441719,jackhammer
1027,0.062065,-0.919198,0.184021,1.92989,0.062924,-0.432534,1.445102,0.332968,-1.004188,0.463262,0.577527,-0.011614,-0.301732,0.257457,0.020771,0.25327,-0.029094,-0.205662,0.29918,0.638941,jackhammer
1028,-1.484985,-3.928837,0.492078,1.785519,0.207176,0.668881,0.311727,0.18838,-1.307407,0.83992,-0.22096,1.311614,0.177622,0.435698,-0.885174,0.658498,-0.022188,-0.435333,1.115269,-0.465564,jackhammer
1029,-1.750438,-3.809034,0.060792,0.609988,0.261444,-0.917235,0.128495,1.455105,0.814144,0.572939,0.113114,0.637079,0.311703,0.39454,-0.837785,0.362095,-0.026452,0.360258,0.248504,-0.771253,jackhammer
1030,-3.35946,0.052859,1.068335,0.665237,0.721878,-0.018199,0.936694,-0.885516,-0.255884,0.207547,1.109167,0.025004,-0.726805,-0.02912,-1.433984,-0.948352,0.668104,-0.749164,0.474848,-0.419836,jackhammer
1031,-1.625984,-3.479501,0.777158,1.859759,-0.364275,-0.060664,-0.319186,-0.9862,0.185218,-0.360057,0.281391,0.103559,0.513176,-0.277929,0.426667,0.675089,-0.51401,0.679077,0.575634,-0.152308,jackhammer
1032,-1.958721,-3.610458,0.612147,-0.198427,-0.83956,-0.180885,0.205459,0.627909,0.454649,0.279286,0.348218,1.326803,-0.796345,-0.696646,1.187216,-0.142444,-0.852152,0.604416,0.377813,-0.280694,jackhammer
1033,-1.853286,-3.351912,0.472839,0.663097,0.069032,-0.776456,0.647287,1.491612,0.647332,0.295666,0.227097,0.756675,0.320735,0.188557,-0.486087,0.458133,0.00438,-0.1668,0.25417,-0.68721,jackhammer
1034,-2.154069,-3.652281,0.583962,-0.233516,-1.795375,-0.516425,1.152639,1.229013,-0.185024,-0.540925,1.316099,-0.422696,0.119909,1.154917,0.76649,-0.193489,-0.687136,1.259115,-0.068975,0.917725,jackhammer
1035,0.528985,-1.990387,0.590861,1.0423,1.187377,-1.150986,-0.297132,-1.047813,-0.274489,-0.017718,-0.025588,0.175601,-0.072446,-0.803733,-1.398192,-0.395563,0.307485,-0.316937,-0.090444,-0.328492,jackhammer
1036,1.735869,-0.209311,1.115059,0.050466,1.347319,0.273778,0.17828,0.145631,-0.417893,1.23161,-0.364535,-0.887083,-0.48327,0.437885,0.178288,0.041885,-0.13533,0.442494,0.665966,-0.260333,jackhammer
1037,-5.036437,-1.134279,2.342144,-0.246624,0.665674,0.230867,-0.420074,-1.426957,0.602704,0.49888,-0.887131,1.79875,-0.07999,-0.133652,-1.637548,0.403175,-1.538546,0.39643,0.397918,0.619508,jackhammer
1038,-3.608892,0.850449,0.645539,0.810558,1.162527,-0.478199,1.376149,-0.673276,-0.286257,0.774468,0.739276,-0.337178,-1.284389,0.579736,-0.998035,-1.074056,-0.321326,-0.663201,-0.084717,0.268697,jackhammer
1039,-0.700155,1.634985,0.891283,1.438125,-0.285532,-0.52875,0.523818,0.640596,-1.931534,0.398049,-0.44284,0.070152,1.210144,0.49432,-1.983594,-0.676878,0.067373,-0.509742,-1.141594,-0.070094,jackhammer
1040,-1.940793,-3.551007,0.524897,-0.206688,-1.29022,-0.307251,0.187717,1.336268,0.729429,-0.146223,0.622999,0.703653,-0.502496,-0.111659,0.541889,-0.082897,-0.840068,1.052019,0.074047,0.870671,jackhammer
1041,-3.255142,-0.220313,0.890316,0.779329,0.65612,-0.650738,1.499433,-0.975331,-0.254214,0.715332,1.415678,-0.416057,-0.886278,0.362278,-1.295178,-0.751647,-0.484837,-0.770968,0.639663,0.010618,jackhammer
1042,0.583139,-0.699861,-0.210587,1.047602,0.543059,-0.625925,0.016438,-1.238371,-0.737454,-0.58985,0.018011,-0.286797,0.555262,-0.074975,-0.243344,0.960652,0.47608,1.583757,0.253421,-0.768184,jackhammer
1043,-0.003592,-1.976338,0.81421,1.013819,0.083046,-0.770269,0.892284,-0.165289,-0.851508,-0.587839,1.604806,0.246034,0.374985,-0.414221,-0.642676,0.014378,0.094638,-0.767054,-0.427026,-0.319002,jackhammer
1044,-1.55728,-3.550109,0.497557,1.72102,-0.170041,0.139413,-0.213105,-0.97886,0.121113,-0.576423,-0.204332,0.452334,0.600139,-0.126902,0.560204,0.608106,-0.2143,0.579649,0.498868,-0.203354,jackhammer
1045,-0.63513,1.811084,0.146151,1.474468,-0.645023,0.144065,0.413792,0.764767,-2.137346,0.595734,-0.87411,0.015327,1.038442,0.471303,-2.58136,-0.604521,0.000133,-0.509285,-1.094384,0.237231,jackhammer
1046,-0.609676,0.156171,0.671678,2.095966,-0.171663,-0.023487,1.17282,0.542985,-0.239551,-0.218133,-1.236497,0.788675,-0.115538,-0.092499,-0.197097,-0.693056,0.988607,-1.115834,-0.32811,0.006751,jackhammer
1047,-1.13677,-2.051497,1.047193,-0.419578,-0.366267,1.866635,0.639849,-0.178926,-0.617405,0.530972,1.115322,-0.054569,-0.100643,-0.3281,1.204935,0.455885,0.045771,-0.557883,-0.047826,0.519462,jackhammer
1048,-0.787387,2.184441,0.716311,1.543667,-0.230939,-0.173756,0.363927,0.661912,-1.54452,0.815367,-0.472427,0.097681,0.683134,-0.335564,-2.102243,-0.592133,-0.512087,-0.780671,-0.794114,-0.133632,jackhammer
1049,-1.948963,-2.935,0.243944,0.065583,-1.81168,0.262604,0.879529,1.150953,0.28973,0.151178,1.043257,0.093929,-0.477603,-0.722767,0.234046,0.182437,-0.818917,0.001111,0.927909,-0.555469,jackhammer
1050,-0.885446,-3.793875,1.732665,0.044432,-0.657728,1.196497,-0.868532,-0.068106,0.579164,0.553412,-1.15109,0.672825,0.078145,0.738566,0.450615,-1.844565,-0.196099,-0.770074,0.01674,0.273757,jackhammer
1051,-3.290809,-2.460795,0.776948,0.019134,0.261855,0.991583,0.618105,0.477348,-0.53502,0.000698,-0.378183,0.189526,0.374957,0.057974,0.132225,-0.55979,-0.216203,0.25877,-0.46234,0.186232,jackhammer
1052,-4.386115,-1.586512,1.052116,-0.751348,-0.088664,-0.869143,-1.49225,-0.805822,0.96769,0.615081,-0.680391,1.399408,-0.164854,-0.052161,-0.94068,0.583075,-0.936212,0.448081,0.803507,1.143277,jackhammer
1053,-1.464334,-3.600729,-0.43525,-0.498459,-0.511559,0.498995,0.510491,0.721489,-0.235555,-0.136904,1.048381,0.904484,0.126552,-1.045716,-0.534045,-0.021864,0.076689,0.054407,0.403748,-0.551228,jackhammer
1054,-1.031338,-1.922945,0.768059,-0.189921,0.150595,1.526792,0.794231,0.362315,-0.586527,0.965433,1.169043,-0.235077,0.143476,0.294999,0.382,0.325467,-0.129576,0.380071,-0.589136,0.430774,jackhammer
1055,0.685825,-0.254736,0.285355,0.632918,0.447085,-0.456787,-0.447016,-1.747775,-0.677206,-0.500297,0.225333,-0.095079,-0.031595,-0.075218,0.828561,0.626523,0.568102,0.320215,0.527644,-0.674885,jackhammer
1056,0.14505,-2.148085,1.164018,0.962594,0.880148,-0.170386,-0.466248,-0.93584,0.011373,0.338122,-0.426596,0.484332,0.335095,-0.767014,-0.947071,-0.27973,0.002783,-0.051049,-0.125579,-0.341359,jackhammer
1057,-3.588932,0.576124,0.980246,0.500681,1.634253,-0.381459,1.747384,-0.469047,-0.163305,0.022776,1.032513,-0.169978,-0.805873,0.52132,-1.245837,-0.988558,0.002222,-0.393416,0.501369,-0.704651,jackhammer
1058,-1.191043,-3.471056,0.487418,1.72904,0.224149,-0.366798,0.265415,-1.206228,0.097604,-0.356492,-0.255934,0.638262,0.20963,-0.773427,0.310245,0.854431,0.095838,0.616692,0.620169,-0.302763,jackhammer
1059,-2.02663,-3.659985,-0.038917,0.006022,-1.178113,-0.177018,-1.024829,1.805838,0.555756,0.537099,2.843192,0.162158,0.117412,-0.987649,0.355476,-1.102204,-0.823752,0.669634,0.735015,0.149664,jackhammer
1060,-0.676445,-1.960148,0.563888,1.083872,0.342433,-0.13772,-0.065793,-1.48505,-0.048222,-0.487821,0.671507,-0.137535,0.662143,-0.019599,0.566243,0.666913,0.16941,0.584049,0.4208,-0.627757,jackhammer
